,Region,Country,State,City,Month,Day,Year,AvgTemperature
9132,Africa,Algeria,,Algiers,1,1,2020,46.3
9133,Africa,Algeria,,Algiers,1,2,2020,45.4
9134,Africa,Algeria,,Algiers,1,3,2020,48.0
9135,Africa,Algeria,,Algiers,1,4,2020,53.4
9136,Africa,Algeria,,Algiers,1,5,2020,47.3
9137,Africa,Algeria,,Algiers,1,6,2020,45.9
9138,Africa,Algeria,,Algiers,1,7,2020,47.0
9139,Africa,Algeria,,Algiers,1,8,2020,53.2
9140,Africa,Algeria,,Algiers,1,9,2020,52.9
9141,Africa,Algeria,,Algiers,1,10,2020,52.4
9142,Africa,Algeria,,Algiers,1,11,2020,49.7
9143,Africa,Algeria,,Algiers,1,12,2020,49.8
9144,Africa,Algeria,,Algiers,1,13,2020,50.6
9145,Africa,Algeria,,Algiers,1,14,2020,46.7
9146,Africa,Algeria,,Algiers,1,15,2020,45.7
9147,Africa,Algeria,,Algiers,1,16,2020,46.6
9148,Africa,Algeria,,Algiers,1,17,2020,48.7
9149,Africa,Algeria,,Algiers,1,18,2020,50.1
9150,Africa,Algeria,,Algiers,1,19,2020,53.5
9151,Africa,Algeria,,Algiers,1,20,2020,54.3
9152,Africa,Algeria,,Algiers,1,21,2020,59.3
9153,Africa,Algeria,,Algiers,1,22,2020,59.2
9154,Africa,Algeria,,Algiers,1,23,2020,53.4
9155,Africa,Algeria,,Algiers,1,24,2020,49.8
9156,Africa,Algeria,,Algiers,1,25,2020,56.6
9157,Africa,Algeria,,Algiers,1,26,2020,54.1
9158,Africa,Algeria,,Algiers,1,27,2020,53.7
9159,Africa,Algeria,,Algiers,1,28,2020,52.7
9160,Africa,Algeria,,Algiers,1,29,2020,55.0
9161,Africa,Algeria,,Algiers,1,30,2020,52.4
9162,Africa,Algeria,,Algiers,1,31,2020,54.5
9163,Africa,Algeria,,Algiers,2,1,2020,55.5
9164,Africa,Algeria,,Algiers,2,2,2020,57.1
9165,Africa,Algeria,,Algiers,2,3,2020,56.5
9166,Africa,Algeria,,Algiers,2,4,2020,59.8
9167,Africa,Algeria,,Algiers,2,5,2020,54.0
9168,Africa,Algeria,,Algiers,2,6,2020,48.1
9169,Africa,Algeria,,Algiers,2,7,2020,51.0
9170,Africa,Algeria,,Algiers,2,8,2020,56.9
9171,Africa,Algeria,,Algiers,2,9,2020,55.8
9172,Africa,Algeria,,Algiers,2,10,2020,55.7
9173,Africa,Algeria,,Algiers,2,11,2020,55.4
9174,Africa,Algeria,,Algiers,2,12,2020,53.9
9175,Africa,Algeria,,Algiers,2,13,2020,56.7
9176,Africa,Algeria,,Algiers,2,14,2020,56.0
9177,Africa,Algeria,,Algiers,2,15,2020,54.7
9178,Africa,Algeria,,Algiers,2,16,2020,58.5
9179,Africa,Algeria,,Algiers,2,17,2020,55.0
9180,Africa,Algeria,,Algiers,2,18,2020,58.7
9181,Africa,Algeria,,Algiers,2,19,2020,56.8
9182,Africa,Algeria,,Algiers,2,20,2020,51.0
9183,Africa,Algeria,,Algiers,2,21,2020,51.8
9184,Africa,Algeria,,Algiers,2,22,2020,50.9
9185,Africa,Algeria,,Algiers,2,23,2020,51.7
9186,Africa,Algeria,,Algiers,2,24,2020,53.0
9187,Africa,Algeria,,Algiers,2,25,2020,58.0
9188,Africa,Algeria,,Algiers,2,26,2020,57.8
9189,Africa,Algeria,,Algiers,2,27,2020,57.4
9190,Africa,Algeria,,Algiers,2,28,2020,57.6
9191,Africa,Algeria,,Algiers,2,29,2020,59.5
9192,Africa,Algeria,,Algiers,3,1,2020,60.5
9193,Africa,Algeria,,Algiers,3,2,2020,61.8
9194,Africa,Algeria,,Algiers,3,3,2020,58.4
9195,Africa,Algeria,,Algiers,3,4,2020,63.7
9196,Africa,Algeria,,Algiers,3,5,2020,59.6
9197,Africa,Algeria,,Algiers,3,6,2020,61.3
9198,Africa,Algeria,,Algiers,3,7,2020,55.7
9199,Africa,Algeria,,Algiers,3,8,2020,53.1
9200,Africa,Algeria,,Algiers,3,9,2020,55.8
9201,Africa,Algeria,,Algiers,3,10,2020,56.1
9202,Africa,Algeria,,Algiers,3,11,2020,57.7
9203,Africa,Algeria,,Algiers,3,12,2020,63.7
9204,Africa,Algeria,,Algiers,3,13,2020,66.1
9205,Africa,Algeria,,Algiers,3,14,2020,60.6
9206,Africa,Algeria,,Algiers,3,15,2020,58.6
9207,Africa,Algeria,,Algiers,3,16,2020,61.6
9208,Africa,Algeria,,Algiers,3,17,2020,60.3
9209,Africa,Algeria,,Algiers,3,18,2020,61.6
9210,Africa,Algeria,,Algiers,3,19,2020,61.8
9211,Africa,Algeria,,Algiers,3,20,2020,60.9
9212,Africa,Algeria,,Algiers,3,21,2020,60.8
9213,Africa,Algeria,,Algiers,3,22,2020,59.2
9214,Africa,Algeria,,Algiers,3,23,2020,58.6
9215,Africa,Algeria,,Algiers,3,24,2020,59.0
9216,Africa,Algeria,,Algiers,3,25,2020,53.2
9217,Africa,Algeria,,Algiers,3,26,2020,51.2
9218,Africa,Algeria,,Algiers,3,27,2020,54.9
9219,Africa,Algeria,,Algiers,3,28,2020,53.7
9220,Africa,Algeria,,Algiers,3,29,2020,54.9
9221,Africa,Algeria,,Algiers,3,30,2020,56.7
9222,Africa,Algeria,,Algiers,3,31,2020,68.0
9223,Africa,Algeria,,Algiers,4,1,2020,60.9
9224,Africa,Algeria,,Algiers,4,2,2020,58.4
9225,Africa,Algeria,,Algiers,4,3,2020,55.6
9226,Africa,Algeria,,Algiers,4,4,2020,57.2
9227,Africa,Algeria,,Algiers,4,5,2020,56.5
9228,Africa,Algeria,,Algiers,4,6,2020,58.2
9229,Africa,Algeria,,Algiers,4,7,2020,57.7
9230,Africa,Algeria,,Algiers,4,8,2020,58.0
9231,Africa,Algeria,,Algiers,4,9,2020,60.2
9232,Africa,Algeria,,Algiers,4,10,2020,59.9
9233,Africa,Algeria,,Algiers,4,11,2020,60.9
9234,Africa,Algeria,,Algiers,4,12,2020,65.9
9235,Africa,Algeria,,Algiers,4,13,2020,69.2
9236,Africa,Algeria,,Algiers,4,14,2020,62.3
9237,Africa,Algeria,,Algiers,4,15,2020,65.2
9238,Africa,Algeria,,Algiers,4,16,2020,64.0
9239,Africa,Algeria,,Algiers,4,17,2020,66.2
9240,Africa,Algeria,,Algiers,4,18,2020,71.1
9241,Africa,Algeria,,Algiers,4,19,2020,65.3
9242,Africa,Algeria,,Algiers,4,20,2020,64.0
9243,Africa,Algeria,,Algiers,4,21,2020,61.8
9244,Africa,Algeria,,Algiers,4,22,2020,58.5
9245,Africa,Algeria,,Algiers,4,23,2020,59.5
9246,Africa,Algeria,,Algiers,4,24,2020,60.7
9247,Africa,Algeria,,Algiers,4,25,2020,65.2
9248,Africa,Algeria,,Algiers,4,26,2020,62.8
9249,Africa,Algeria,,Algiers,4,27,2020,62.7
9250,Africa,Algeria,,Algiers,4,28,2020,64.0
9251,Africa,Algeria,,Algiers,4,29,2020,63.3
9252,Africa,Algeria,,Algiers,4,30,2020,64.5
9253,Africa,Algeria,,Algiers,5,1,2020,65.4
9254,Africa,Algeria,,Algiers,5,2,2020,67.9
9255,Africa,Algeria,,Algiers,5,3,2020,71.3
9256,Africa,Algeria,,Algiers,5,4,2020,72.7
9257,Africa,Algeria,,Algiers,5,5,2020,72.5
9258,Africa,Algeria,,Algiers,5,6,2020,68.9
9259,Africa,Algeria,,Algiers,5,7,2020,68.9
9260,Africa,Algeria,,Algiers,5,8,2020,69.8
9261,Africa,Algeria,,Algiers,5,9,2020,70.8
9262,Africa,Algeria,,Algiers,5,10,2020,67.1
9263,Africa,Algeria,,Algiers,5,11,2020,68.9
9264,Africa,Algeria,,Algiers,5,12,2020,69.8
9265,Africa,Algeria,,Algiers,5,13,2020,60.8
22941,Africa,Benin,,Cotonou,1,1,2020,81.8
22942,Africa,Benin,,Cotonou,1,2,2020,79.6
22943,Africa,Benin,,Cotonou,1,3,2020,77.1
22944,Africa,Benin,,Cotonou,1,4,2020,76.0
22945,Africa,Benin,,Cotonou,1,5,2020,77.8
22946,Africa,Benin,,Cotonou,1,6,2020,80.2
22947,Africa,Benin,,Cotonou,1,7,2020,81.1
22948,Africa,Benin,,Cotonou,1,8,2020,81.7
22949,Africa,Benin,,Cotonou,1,9,2020,83.3
22950,Africa,Benin,,Cotonou,1,10,2020,83.8
22951,Africa,Benin,,Cotonou,1,11,2020,82.7
22952,Africa,Benin,,Cotonou,1,12,2020,84.3
22953,Africa,Benin,,Cotonou,1,13,2020,84.6
22954,Africa,Benin,,Cotonou,1,14,2020,84.6
22955,Africa,Benin,,Cotonou,1,15,2020,83.8
22956,Africa,Benin,,Cotonou,1,16,2020,84.2
22957,Africa,Benin,,Cotonou,1,17,2020,84.4
22958,Africa,Benin,,Cotonou,1,18,2020,84.3
22959,Africa,Benin,,Cotonou,1,19,2020,83.6
22960,Africa,Benin,,Cotonou,1,20,2020,83.0
22961,Africa,Benin,,Cotonou,1,21,2020,83.7
22962,Africa,Benin,,Cotonou,1,22,2020,83.5
22963,Africa,Benin,,Cotonou,1,23,2020,84.3
22964,Africa,Benin,,Cotonou,1,24,2020,83.0
22965,Africa,Benin,,Cotonou,1,25,2020,80.9
22966,Africa,Benin,,Cotonou,1,26,2020,79.5
22967,Africa,Benin,,Cotonou,1,27,2020,79.5
22968,Africa,Benin,,Cotonou,1,28,2020,80.4
22969,Africa,Benin,,Cotonou,1,29,2020,81.6
22970,Africa,Benin,,Cotonou,1,30,2020,83.0
22971,Africa,Benin,,Cotonou,1,31,2020,83.6
22972,Africa,Benin,,Cotonou,2,1,2020,84.1
22973,Africa,Benin,,Cotonou,2,2,2020,84.0
22974,Africa,Benin,,Cotonou,2,3,2020,82.5
22975,Africa,Benin,,Cotonou,2,4,2020,81.3
22976,Africa,Benin,,Cotonou,2,5,2020,83.4
22977,Africa,Benin,,Cotonou,2,6,2020,84.3
22978,Africa,Benin,,Cotonou,2,7,2020,85.2
22979,Africa,Benin,,Cotonou,2,8,2020,83.0
22980,Africa,Benin,,Cotonou,2,9,2020,83.0
22981,Africa,Benin,,Cotonou,2,10,2020,84.0
22982,Africa,Benin,,Cotonou,2,11,2020,85.0
22983,Africa,Benin,,Cotonou,2,12,2020,83.8
22984,Africa,Benin,,Cotonou,2,13,2020,83.3
22985,Africa,Benin,,Cotonou,2,14,2020,82.9
22986,Africa,Benin,,Cotonou,2,15,2020,83.3
22987,Africa,Benin,,Cotonou,2,16,2020,84.1
22988,Africa,Benin,,Cotonou,2,17,2020,85.1
22989,Africa,Benin,,Cotonou,2,18,2020,85.5
22990,Africa,Benin,,Cotonou,2,19,2020,85.3
22991,Africa,Benin,,Cotonou,2,20,2020,86.1
22992,Africa,Benin,,Cotonou,2,21,2020,86.3
22993,Africa,Benin,,Cotonou,2,22,2020,86.2
22994,Africa,Benin,,Cotonou,2,23,2020,86.5
22995,Africa,Benin,,Cotonou,2,24,2020,86.8
22996,Africa,Benin,,Cotonou,2,25,2020,86.2
22997,Africa,Benin,,Cotonou,2,26,2020,85.4
22998,Africa,Benin,,Cotonou,2,27,2020,86.7
22999,Africa,Benin,,Cotonou,2,28,2020,84.8
23000,Africa,Benin,,Cotonou,2,29,2020,85.6
23001,Africa,Benin,,Cotonou,3,1,2020,86.9
23002,Africa,Benin,,Cotonou,3,2,2020,86.5
23003,Africa,Benin,,Cotonou,3,3,2020,82.5
23004,Africa,Benin,,Cotonou,3,4,2020,86.3
23005,Africa,Benin,,Cotonou,3,5,2020,86.4
23006,Africa,Benin,,Cotonou,3,6,2020,83.8
23007,Africa,Benin,,Cotonou,3,7,2020,83.6
23008,Africa,Benin,,Cotonou,3,8,2020,86.3
23009,Africa,Benin,,Cotonou,3,9,2020,86.5
23010,Africa,Benin,,Cotonou,3,10,2020,86.7
23011,Africa,Benin,,Cotonou,3,11,2020,86.0
23012,Africa,Benin,,Cotonou,3,12,2020,85.3
23013,Africa,Benin,,Cotonou,3,13,2020,85.9
23014,Africa,Benin,,Cotonou,3,14,2020,84.6
23015,Africa,Benin,,Cotonou,3,15,2020,84.8
23016,Africa,Benin,,Cotonou,3,16,2020,85.1
23017,Africa,Benin,,Cotonou,3,17,2020,85.2
23018,Africa,Benin,,Cotonou,3,18,2020,85.0
23019,Africa,Benin,,Cotonou,3,19,2020,84.0
23020,Africa,Benin,,Cotonou,3,20,2020,83.7
23021,Africa,Benin,,Cotonou,3,21,2020,83.5
23022,Africa,Benin,,Cotonou,3,22,2020,83.5
23023,Africa,Benin,,Cotonou,3,23,2020,82.6
23024,Africa,Benin,,Cotonou,3,24,2020,78.5
23025,Africa,Benin,,Cotonou,3,25,2020,80.3
23026,Africa,Benin,,Cotonou,3,26,2020,81.9
23027,Africa,Benin,,Cotonou,3,27,2020,82.8
23028,Africa,Benin,,Cotonou,3,28,2020,83.4
23029,Africa,Benin,,Cotonou,3,29,2020,83.6
23030,Africa,Benin,,Cotonou,3,30,2020,83.7
23031,Africa,Benin,,Cotonou,3,31,2020,84.1
23032,Africa,Benin,,Cotonou,4,1,2020,81.1
23033,Africa,Benin,,Cotonou,4,2,2020,83.3
23034,Africa,Benin,,Cotonou,4,3,2020,84.9
23035,Africa,Benin,,Cotonou,4,4,2020,82.0
23036,Africa,Benin,,Cotonou,4,5,2020,83.6
23037,Africa,Benin,,Cotonou,4,6,2020,84.6
23038,Africa,Benin,,Cotonou,4,7,2020,83.6
23039,Africa,Benin,,Cotonou,4,8,2020,85.5
23040,Africa,Benin,,Cotonou,4,9,2020,85.6
23041,Africa,Benin,,Cotonou,4,10,2020,83.3
23042,Africa,Benin,,Cotonou,4,11,2020,85.0
23043,Africa,Benin,,Cotonou,4,12,2020,86.3
23044,Africa,Benin,,Cotonou,4,13,2020,86.6
23045,Africa,Benin,,Cotonou,4,14,2020,86.7
23046,Africa,Benin,,Cotonou,4,15,2020,86.8
23047,Africa,Benin,,Cotonou,4,16,2020,87.1
23048,Africa,Benin,,Cotonou,4,17,2020,85.3
23049,Africa,Benin,,Cotonou,4,18,2020,86.2
23050,Africa,Benin,,Cotonou,4,19,2020,84.2
23051,Africa,Benin,,Cotonou,4,20,2020,85.2
23052,Africa,Benin,,Cotonou,4,21,2020,85.0
23053,Africa,Benin,,Cotonou,4,22,2020,81.6
23054,Africa,Benin,,Cotonou,4,23,2020,83.9
23055,Africa,Benin,,Cotonou,4,24,2020,84.2
23056,Africa,Benin,,Cotonou,4,25,2020,85.0
23057,Africa,Benin,,Cotonou,4,26,2020,79.6
23058,Africa,Benin,,Cotonou,4,27,2020,82.9
23059,Africa,Benin,,Cotonou,4,28,2020,81.7
23060,Africa,Benin,,Cotonou,4,29,2020,82.0
23061,Africa,Benin,,Cotonou,4,30,2020,81.4
23062,Africa,Benin,,Cotonou,5,1,2020,83.4
23063,Africa,Benin,,Cotonou,5,2,2020,86.2
23064,Africa,Benin,,Cotonou,5,3,2020,81.5
23065,Africa,Benin,,Cotonou,5,4,2020,82.5
23066,Africa,Benin,,Cotonou,5,5,2020,84.8
23067,Africa,Benin,,Cotonou,5,6,2020,85.9
23068,Africa,Benin,,Cotonou,5,7,2020,86.5
23069,Africa,Benin,,Cotonou,5,8,2020,86.4
23070,Africa,Benin,,Cotonou,5,9,2020,85.4
23071,Africa,Benin,,Cotonou,5,10,2020,81.9
23072,Africa,Benin,,Cotonou,5,11,2020,82.3
23073,Africa,Benin,,Cotonou,5,12,2020,84.6
23074,Africa,Benin,,Cotonou,5,13,2020,83.5
32207,Africa,Central African Republic,,Bangui,1,1,2020,80.9
32208,Africa,Central African Republic,,Bangui,1,2,2020,75.4
32209,Africa,Central African Republic,,Bangui,1,3,2020,74.1
32210,Africa,Central African Republic,,Bangui,1,4,2020,77.4
32211,Africa,Central African Republic,,Bangui,1,5,2020,76.8
32212,Africa,Central African Republic,,Bangui,1,6,2020,78.6
32213,Africa,Central African Republic,,Bangui,1,7,2020,78.2
32214,Africa,Central African Republic,,Bangui,1,8,2020,81.3
32215,Africa,Central African Republic,,Bangui,1,9,2020,80.9
32216,Africa,Central African Republic,,Bangui,1,10,2020,79.0
32217,Africa,Central African Republic,,Bangui,1,11,2020,73.7
32218,Africa,Central African Republic,,Bangui,1,12,2020,79.8
32219,Africa,Central African Republic,,Bangui,1,13,2020,82.2
32220,Africa,Central African Republic,,Bangui,1,14,2020,84.1
32221,Africa,Central African Republic,,Bangui,1,15,2020,82.9
32222,Africa,Central African Republic,,Bangui,1,16,2020,80.2
32223,Africa,Central African Republic,,Bangui,1,17,2020,77.5
32224,Africa,Central African Republic,,Bangui,1,18,2020,78.8
32225,Africa,Central African Republic,,Bangui,1,19,2020,81.1
32226,Africa,Central African Republic,,Bangui,1,20,2020,80.6
32227,Africa,Central African Republic,,Bangui,1,21,2020,79.5
32228,Africa,Central African Republic,,Bangui,1,22,2020,78.1
32229,Africa,Central African Republic,,Bangui,1,23,2020,77.7
32230,Africa,Central African Republic,,Bangui,1,24,2020,76.1
32231,Africa,Central African Republic,,Bangui,1,25,2020,76.7
32232,Africa,Central African Republic,,Bangui,1,26,2020,76.7
32233,Africa,Central African Republic,,Bangui,1,27,2020,78.2
32234,Africa,Central African Republic,,Bangui,1,28,2020,79.4
32235,Africa,Central African Republic,,Bangui,1,29,2020,82.0
32236,Africa,Central African Republic,,Bangui,1,30,2020,80.9
32237,Africa,Central African Republic,,Bangui,1,31,2020,79.8
32238,Africa,Central African Republic,,Bangui,2,1,2020,78.3
32239,Africa,Central African Republic,,Bangui,2,2,2020,79.4
32240,Africa,Central African Republic,,Bangui,2,3,2020,80.9
32241,Africa,Central African Republic,,Bangui,2,4,2020,76.7
32242,Africa,Central African Republic,,Bangui,2,5,2020,77.5
32243,Africa,Central African Republic,,Bangui,2,6,2020,79.8
32244,Africa,Central African Republic,,Bangui,2,7,2020,82.2
32245,Africa,Central African Republic,,Bangui,2,8,2020,84.9
32246,Africa,Central African Republic,,Bangui,2,9,2020,84.3
32247,Africa,Central African Republic,,Bangui,2,10,2020,84.6
32248,Africa,Central African Republic,,Bangui,2,11,2020,81.4
32249,Africa,Central African Republic,,Bangui,2,12,2020,80.1
32250,Africa,Central African Republic,,Bangui,2,13,2020,81.0
32251,Africa,Central African Republic,,Bangui,2,14,2020,80.6
32252,Africa,Central African Republic,,Bangui,2,15,2020,82.8
32253,Africa,Central African Republic,,Bangui,2,16,2020,82.2
32254,Africa,Central African Republic,,Bangui,2,17,2020,84.1
32255,Africa,Central African Republic,,Bangui,2,18,2020,83.2
32256,Africa,Central African Republic,,Bangui,2,19,2020,85.8
32257,Africa,Central African Republic,,Bangui,2,20,2020,86.0
32258,Africa,Central African Republic,,Bangui,2,21,2020,83.2
32259,Africa,Central African Republic,,Bangui,2,22,2020,83.2
32260,Africa,Central African Republic,,Bangui,2,23,2020,87.5
32261,Africa,Central African Republic,,Bangui,2,24,2020,87.4
32262,Africa,Central African Republic,,Bangui,2,25,2020,86.0
32263,Africa,Central African Republic,,Bangui,2,26,2020,77.5
32264,Africa,Central African Republic,,Bangui,2,27,2020,84.0
32265,Africa,Central African Republic,,Bangui,2,28,2020,85.4
32266,Africa,Central African Republic,,Bangui,2,29,2020,85.9
32267,Africa,Central African Republic,,Bangui,3,1,2020,80.0
32268,Africa,Central African Republic,,Bangui,3,2,2020,80.7
32269,Africa,Central African Republic,,Bangui,3,3,2020,83.6
32270,Africa,Central African Republic,,Bangui,3,4,2020,86.0
32271,Africa,Central African Republic,,Bangui,3,5,2020,85.7
32272,Africa,Central African Republic,,Bangui,3,6,2020,82.6
32273,Africa,Central African Republic,,Bangui,3,7,2020,83.2
32274,Africa,Central African Republic,,Bangui,3,8,2020,84.8
32275,Africa,Central African Republic,,Bangui,3,9,2020,84.3
32276,Africa,Central African Republic,,Bangui,3,10,2020,88.2
32277,Africa,Central African Republic,,Bangui,3,11,2020,78.9
32278,Africa,Central African Republic,,Bangui,3,12,2020,79.6
32279,Africa,Central African Republic,,Bangui,3,13,2020,84.0
32280,Africa,Central African Republic,,Bangui,3,14,2020,88.0
32281,Africa,Central African Republic,,Bangui,3,15,2020,86.7
32282,Africa,Central African Republic,,Bangui,3,16,2020,87.3
32283,Africa,Central African Republic,,Bangui,3,17,2020,84.5
32284,Africa,Central African Republic,,Bangui,3,18,2020,85.1
32285,Africa,Central African Republic,,Bangui,3,19,2020,84.0
32286,Africa,Central African Republic,,Bangui,3,20,2020,80.2
32287,Africa,Central African Republic,,Bangui,3,21,2020,79.1
32288,Africa,Central African Republic,,Bangui,3,22,2020,83.3
32289,Africa,Central African Republic,,Bangui,3,23,2020,86.5
32290,Africa,Central African Republic,,Bangui,3,24,2020,76.5
32291,Africa,Central African Republic,,Bangui,3,25,2020,81.5
32292,Africa,Central African Republic,,Bangui,3,26,2020,83.8
32293,Africa,Central African Republic,,Bangui,3,27,2020,84.9
32294,Africa,Central African Republic,,Bangui,3,28,2020,83.2
32295,Africa,Central African Republic,,Bangui,3,29,2020,79.8
32296,Africa,Central African Republic,,Bangui,3,30,2020,82.5
32297,Africa,Central African Republic,,Bangui,3,31,2020,84.3
32298,Africa,Central African Republic,,Bangui,4,1,2020,87.8
32299,Africa,Central African Republic,,Bangui,4,2,2020,89.1
32300,Africa,Central African Republic,,Bangui,4,3,2020,78.8
32301,Africa,Central African Republic,,Bangui,4,4,2020,78.9
32302,Africa,Central African Republic,,Bangui,4,5,2020,80.8
32303,Africa,Central African Republic,,Bangui,4,6,2020,83.0
32304,Africa,Central African Republic,,Bangui,4,7,2020,82.9
32305,Africa,Central African Republic,,Bangui,4,8,2020,79.6
32306,Africa,Central African Republic,,Bangui,4,9,2020,78.5
32307,Africa,Central African Republic,,Bangui,4,10,2020,82.7
32308,Africa,Central African Republic,,Bangui,4,11,2020,73.0
32309,Africa,Central African Republic,,Bangui,4,12,2020,76.9
32310,Africa,Central African Republic,,Bangui,4,13,2020,81.0
32311,Africa,Central African Republic,,Bangui,4,14,2020,83.4
32312,Africa,Central African Republic,,Bangui,4,15,2020,85.2
32313,Africa,Central African Republic,,Bangui,4,16,2020,83.2
32314,Africa,Central African Republic,,Bangui,4,17,2020,81.1
32315,Africa,Central African Republic,,Bangui,4,18,2020,82.0
32316,Africa,Central African Republic,,Bangui,4,19,2020,80.6
32317,Africa,Central African Republic,,Bangui,4,20,2020,81.4
32318,Africa,Central African Republic,,Bangui,4,21,2020,81.1
32319,Africa,Central African Republic,,Bangui,4,22,2020,81.1
32320,Africa,Central African Republic,,Bangui,4,23,2020,77.5
32321,Africa,Central African Republic,,Bangui,4,24,2020,81.8
32322,Africa,Central African Republic,,Bangui,4,25,2020,84.1
32323,Africa,Central African Republic,,Bangui,4,26,2020,81.1
32324,Africa,Central African Republic,,Bangui,4,27,2020,75.9
32325,Africa,Central African Republic,,Bangui,4,28,2020,79.8
32326,Africa,Central African Republic,,Bangui,4,29,2020,82.6
32327,Africa,Central African Republic,,Bangui,4,30,2020,82.5
32328,Africa,Central African Republic,,Bangui,5,1,2020,80.9
32329,Africa,Central African Republic,,Bangui,5,2,2020,79.4
32330,Africa,Central African Republic,,Bangui,5,3,2020,84.4
32331,Africa,Central African Republic,,Bangui,5,4,2020,84.5
32332,Africa,Central African Republic,,Bangui,5,5,2020,77.9
32333,Africa,Central African Republic,,Bangui,5,6,2020,79.9
32334,Africa,Central African Republic,,Bangui,5,7,2020,78.1
32335,Africa,Central African Republic,,Bangui,5,8,2020,82.0
32336,Africa,Central African Republic,,Bangui,5,9,2020,78.3
32337,Africa,Central African Republic,,Bangui,5,10,2020,80.7
32338,Africa,Central African Republic,,Bangui,5,11,2020,78.9
32339,Africa,Central African Republic,,Bangui,5,12,2020,80.5
32340,Africa,Central African Republic,,Bangui,5,13,2020,79.2
41473,Africa,Congo,,Brazzaville,1,1,2020,77.2
41474,Africa,Congo,,Brazzaville,1,2,2020,80.7
41475,Africa,Congo,,Brazzaville,1,3,2020,77.2
41476,Africa,Congo,,Brazzaville,1,4,2020,79.2
41477,Africa,Congo,,Brazzaville,1,5,2020,80.4
41478,Africa,Congo,,Brazzaville,1,6,2020,81.6
41479,Africa,Congo,,Brazzaville,1,7,2020,78.8
41480,Africa,Congo,,Brazzaville,1,8,2020,78.0
41481,Africa,Congo,,Brazzaville,1,9,2020,72.9
41482,Africa,Congo,,Brazzaville,1,10,2020,72.1
41483,Africa,Congo,,Brazzaville,1,11,2020,71.6
41484,Africa,Congo,,Brazzaville,1,12,2020,80.5
41485,Africa,Congo,,Brazzaville,1,13,2020,82.8
41486,Africa,Congo,,Brazzaville,1,14,2020,82.7
41487,Africa,Congo,,Brazzaville,1,15,2020,83.4
41488,Africa,Congo,,Brazzaville,1,16,2020,81.2
41489,Africa,Congo,,Brazzaville,1,17,2020,82.6
41490,Africa,Congo,,Brazzaville,1,18,2020,81.3
41491,Africa,Congo,,Brazzaville,1,19,2020,82.0
41492,Africa,Congo,,Brazzaville,1,20,2020,82.7
41493,Africa,Congo,,Brazzaville,1,21,2020,79.7
41494,Africa,Congo,,Brazzaville,1,22,2020,82.6
41495,Africa,Congo,,Brazzaville,1,23,2020,82.8
41496,Africa,Congo,,Brazzaville,1,24,2020,78.5
41497,Africa,Congo,,Brazzaville,1,25,2020,81.7
41498,Africa,Congo,,Brazzaville,1,26,2020,80.3
41499,Africa,Congo,,Brazzaville,1,27,2020,81.5
41500,Africa,Congo,,Brazzaville,1,28,2020,80.6
41501,Africa,Congo,,Brazzaville,1,29,2020,78.6
41502,Africa,Congo,,Brazzaville,1,30,2020,78.3
41503,Africa,Congo,,Brazzaville,1,31,2020,78.3
41504,Africa,Congo,,Brazzaville,2,1,2020,80.9
41505,Africa,Congo,,Brazzaville,2,2,2020,77.6
41506,Africa,Congo,,Brazzaville,2,3,2020,79.6
41507,Africa,Congo,,Brazzaville,2,4,2020,79.4
41508,Africa,Congo,,Brazzaville,2,5,2020,81.9
41509,Africa,Congo,,Brazzaville,2,6,2020,81.8
41510,Africa,Congo,,Brazzaville,2,7,2020,82.2
41511,Africa,Congo,,Brazzaville,2,8,2020,75.1
41512,Africa,Congo,,Brazzaville,2,9,2020,80.1
41513,Africa,Congo,,Brazzaville,2,10,2020,78.9
41514,Africa,Congo,,Brazzaville,2,11,2020,79.0
41515,Africa,Congo,,Brazzaville,2,12,2020,82.3
41516,Africa,Congo,,Brazzaville,2,13,2020,80.9
41517,Africa,Congo,,Brazzaville,2,14,2020,83.2
41518,Africa,Congo,,Brazzaville,2,15,2020,81.4
41519,Africa,Congo,,Brazzaville,2,16,2020,80.0
41520,Africa,Congo,,Brazzaville,2,17,2020,76.2
41521,Africa,Congo,,Brazzaville,2,18,2020,80.5
41522,Africa,Congo,,Brazzaville,2,19,2020,74.8
41523,Africa,Congo,,Brazzaville,2,20,2020,81.5
41524,Africa,Congo,,Brazzaville,2,21,2020,83.8
41525,Africa,Congo,,Brazzaville,2,22,2020,79.5
41526,Africa,Congo,,Brazzaville,2,23,2020,79.9
41527,Africa,Congo,,Brazzaville,2,24,2020,83.2
41528,Africa,Congo,,Brazzaville,2,25,2020,80.5
41529,Africa,Congo,,Brazzaville,2,26,2020,81.7
41530,Africa,Congo,,Brazzaville,2,27,2020,81.8
41531,Africa,Congo,,Brazzaville,2,28,2020,82.1
41532,Africa,Congo,,Brazzaville,2,29,2020,76.5
41533,Africa,Congo,,Brazzaville,3,1,2020,79.3
41534,Africa,Congo,,Brazzaville,3,2,2020,81.8
41535,Africa,Congo,,Brazzaville,3,3,2020,81.9
41536,Africa,Congo,,Brazzaville,3,4,2020,81.8
41537,Africa,Congo,,Brazzaville,3,5,2020,82.9
41538,Africa,Congo,,Brazzaville,3,6,2020,81.7
41539,Africa,Congo,,Brazzaville,3,7,2020,78.5
41540,Africa,Congo,,Brazzaville,3,8,2020,80.6
